HUZ	Year	Location	Test	Soil Type	Variety Name	Lodging	DTM	Yield	Height	SeedWt	Protein	Oil
2800	1996	Winchester	Public	Loam	PS 73	1.1	119	3059	102	15.2	41.2	20.4
2800	1996	Winchester	Public	Loam	RCAT Bobcat	1.5	117	3271	95	16	40.9	21.8
2800	1996	Winchester	Public	Loam	RCAT 9601	1.1	118	3525	101	18	43.6	20.7
2800	1996	Winchester	Public	Loam	RS1493	1	126	3010	92	16.5	45.3	19.8
2800	1996	Winchester	Public	Loam	S 02-30	1.4	115	2639	81	18.2	43.4	19.2
2800	1996	Winchester	Public	Loam	S08-80	1.1	118	3141	105	16.8	42	21.2
2800	1996	Winchester	Public	Loam	S 12-49	1.1	119	3140	100	14.7	41.4	21.3
2800	1996	Winchester	Public	Loam	S 14-H4	1	120	3131	97	16.4	41.1	21.1
2800	1996	Winchester	Public	Loam	S 14-M7	1	127	2928	105	15.7	40.6	21.3
2800	1996	Winchester	Public	Loam	S 15-20	1	121	3298	93	17.1	41.4	21.6
2800	1996	Winchester	Public	Loam	Secord	1	120	2822	98	15.1	44.5	18.9
2800	1996	Winchester	Public	Loam	Sentry	2.2	117	3072	97	15.4	43.6	19.7
2800	1996	Winchester	Public	Loam	Turbo	2.5	116	2943	86	16	43.5	19.6
2800	1996	Winchester	Public	Loam	T8508	1.3	129	3295	113	15.8	39.2	21.6
2800	1996	Winchester	Public	Loam	T8902	2.3	119	3289	110	16.2	41.3	21.4
2800	1996	Winchester	Public	Loam	Zephyr	2.2	117	3157	96	15.7	42.4	21.4
2800	1996	Winchester	Public	Loam	9071	1.8	116	2952	94	12.8	41.4	21
2800	1996	Winchester	Public	Loam	91B01	2.9	116	2630	99	13	43.4	21.1
2800	1996	Winchester	Public	Loam	9132	1.2	119	3086	94	14.6	41.1	20.7
2800	1996	Winchester	Public	Loam	9173	1.2	122	3232	110	17.6	40.8	21.9
2800	1996	Woodstock	Public	Loam	AP1347	3.1	128	3225	84	15.6	44.4	18.6
2800	1996	Woodstock	Public	Loam	AP1394	2.1	126	3449	80	16.2	45.5	18.6
2800	1996	Woodstock	Public	Loam	Arva	1.4	127	3899	75	18.6	43.4	18.8
2800	1996	Woodstock	Public	Loam	A0756	1.6	126	3276	72	17.5	46	18
2800	1996	Woodstock	Public	Loam	A0868	1.6	127	3428	71	17	43	19.2
2800	1996	Woodstock	Public	Loam	A1139	2.6	127	3749	74	15.8	44.2	18.6
2800	1996	Woodstock	Public	Loam	A1553	1.4	128	3358	66	14.6	43.9	18.7
2800	1996	Woodstock	Public	Loam	Beck	2.3	120	3083	68	19.1	42.6	19.4
2800	1996	Woodstock	Public	Loam	Blackjack 21	2.9	131	3123	88	16.5	43.3	18.5
2800	1996	Woodstock	Public	Loam	Bounty	1	125	3245	67	17.9	45	18.4
2800	1996	Woodstock	Public	Loam	CX145	1.4	126	3413	70	15.1	46.8	17.6
2800	1996	Woodstock	Public	Loam	DKB15-15	2.5	128	3348	78	19.1	44.2	19.5
2800	1996	Woodstock	Public	Loam	Hisoy 1452	1.6	125	3574	84	15.6	45.1	18.9
2800	1996	Woodstock	Public	Loam	Hs 2868	1.6	125	2985	73	16.7	43	18.9
2800	1996	Woodstock	Public	Loam	Hs 2888	2.1	126	3131	77	17.3	45.3	18.2
2800	1996	Woodstock	Public	Loam	Hs 2988	2.1	127	3584	76	16.7	42	19
2800	1996	Woodstock	Public	Loam	J-083	2.1	124	3195	70	16.1	42.9	18.4
2800	1996	Woodstock	Public	Loam	KG60	2.7	122	2347	66	16.6	43.3	18.1
2800	1996	Woodstock	Public	Loam	KG62	1.8	126	3083	75	15.4	44.3	17.9
2800	1996	Woodstock	Public	Loam	Marathon	2.4	126	3224	78	17.4	43.8	18
2800	1996	Woodstock	Public	Loam	MS0747	1.9	123	3258	73	16.9	44.1	18.4
2800	1996	Woodstock	Public	Loam	M-080	1.1	128	3487	73	16.7	42.2	18.7
2800	1996	Woodstock	Public	Loam	OAC Auburn	1.9	125	3265	72	18.5	43.5	18.9
2800	1996	Woodstock	Public	Loam	OAC Bayfield	2.5	123	3227	68	20.3	44.4	19.4
2800	1996	Woodstock	Public	Loam	OAC Dorado	1.1	127	3224	73	16.6	43.1	18.8
2800	1996	Woodstock	Public	Loam	OAC Eclipse	1.8	124	3414	67	19.2	43.1	20
2800	1996	Woodstock	Public	Loam	OAC Embro	2.5	123	3156	66	20.1	44.2	18.6
2800	1996	Woodstock	Public	Loam	OAC Erin	3	116	3036	69	14.4	43.2	18.7
2800	1996	Woodstock	Public	Loam	OAC Exeter	2	128	3588	73	19.3	45.8	17.4
2800	1996	Woodstock	Public	Loam	OAC Libra	2.8	119	2905	72	16.7	42.4	20.3
2800	1996	Woodstock	Public	Loam	OAC Shire	2.3	128	3297	74	16.6	44.8	18.2
2800	1996	Woodstock	Public	Loam	PRO 280	1.9	126	3489	74	16.8	43.2	19
2800	1996	Woodstock	Public	Loam	PRO 285	2.4	126	3305	83	19.1	43.2	19
2800	1996	Woodstock	Public	Loam	PRO 292	2.6	130	3501	76	18.5	44.1	18.8
2800	1996	Woodstock	Public	Loam	PRO 295	1.9	129	3474	89	16	44	18.1
2800	1996	Woodstock	Public	Loam	PS 50	2.1	125	2468	68	18.9	43.7	18.7
2800	1996	Woodstock	Public	Loam	PS63	2.4	126	3305	70	16	44.6	18.3
2800	1996	Woodstock	Public	Loam	PS 73	1.9	127	3529	73	16.7	43.5	18.1
2800	1996	Woodstock	Public	Loam	RCAT Bobcat	1.5	126	3378	68	17.9	41.2	19.7
2800	1996	Woodstock	Public	Loam	RCAT 9601	2	126	3593	72	19.6	46.4	18.4
2800	1996	Woodstock	Public	Loam	RS1493	1.3	129	3374	70	17.6	46.8	18
2800	1996	Woodstock	Public	Loam	S 02-30	1.4	120	2723	62	17.7	43.9	17.6
2800	1996	Woodstock	Public	Loam	S08-80	2.4	128	3808	76	20	44.3	18.9
2800	1996	Woodstock	Public	Loam	S 12-49	1.4	128	3431	70	17.4	42.3	19.5
2800	1996	Woodstock	Public	Loam	S 14-H4	2	128	3776	75	19.2	43	18.7
2800	1996	Woodstock	Public	Loam	S 14-M7	1.9	132	3336	73	18.5	42.2	19.3
2800	1996	Woodstock	Public	Loam	S 15-20	1.8	129	3353	65	20.5	42.4	19.5
2800	1996	Woodstock	Public	Loam	Secord	2.4	127	3503	73	17.8	46.2	16.8
2800	1996	Woodstock	Public	Loam	Sentry	2.1	126	3089	72	17.9	44.1	17.7
2800	1996	Woodstock	Public	Loam	Turbo	2.6	125	3040	66	18.5	45.1	17.9
2800	1996	Woodstock	Public	Loam	T8508	2.4	129	3497	80	16.8	42.6	18.6
2800	1996	Woodstock	Public	Loam	T8902	3	126	3021	84	18.2	43.8	18.8
2800	1996	Woodstock	Public	Loam	Zephyr	3.1	124	3257	76	21.5	43.9	18.9
2800	1996	Woodstock	Public	Loam	9071	1.6	120	3001	62	14.6	41.8	19.1
2800	1996	Woodstock	Public	Loam	91B01	1.8	125	3532	67	15.6	43.1	19.8
2800	1996	Woodstock	Public	Loam	9132	1.8	127	3198	72	18	43.2	18.9
2800	1996	Woodstock	Public	Loam	9173	2.9	132	3368	81	19.9	42.8	19.2
2800	1996	St. Pauls	Public	Loam	AP1347	1.3	125	3579	87	15.7	40.8	20.8
2800	1996	St. Pauls	Public	Loam	AP1394	1	126	3659	81	16.7	41.4	20.9
2800	1996	St. Pauls	Public	Loam	Arva	1	124	3765	72	19	38.9	21.4
2800	1996	St. Pauls	Public	Loam	A0756	1	123	3459	72	18.3	41.2	20.5
2800	1996	St. Pauls	Public	Loam	A0868	1	124	3733	73	16.3	38.7	21.3
2800	1996	St. Pauls	Public	Loam	A1139	1.3	125	3673	70	16.4	39.9	21.2
2800	1996	St. Pauls	Public	Loam	A1553	1	129	3782	65	15.2	39.9	21.2
2800	1996	St. Pauls	Public	Loam	Beck	1	122	3304	74	20.1	38.9	21.1
2800	1996	St. Pauls	Public	Loam	Blackjack 21	1.9	134	3917	89	19.1	40.8	20.2
2800	1996	St. Pauls	Public	Loam	Bounty	1	124	3287	64	18.9	41	20.9
2800	1996	St. Pauls	Public	Loam	CX145	1	125	3560	66	15.4	41.7	20.4
2800	1996	St. Pauls	Public	Loam	DKB15-15	1.1	125	3800	80	20.2	39.3	21.8
2800	1996	St. Pauls	Public	Loam	Hisoy 1452	1.1	125	3306	78	16.4	41	20.9
2800	1996	St. Pauls	Public	Loam	Hs 2868	1	123	3218	68	17.8	39.6	21.2
2800	1996	St. Pauls	Public	Loam	Hs 2888	1	123	3808	80	17.8	41.6	20.2
2800	1996	St. Pauls	Public	Loam	Hs 2988	1.1	129	3567	73	18.1	38.9	20.9
2800	1996	St. Pauls	Public	Loam	J-083	1	123	3563	77	16.5	38.9	21
2800	1996	St. Pauls	Public	Loam	KG60	1	120	2643	65	19.2	41.1	19.4
2800	1996	St. Pauls	Public	Loam	KG62	1	125	3310	60	17.8	40.1	20.5
2800	1996	St. Pauls	Public	Loam	Marathon	1.3	123	3778	79	18	39.7	20.5
2800	1996	St. Pauls	Public	Loam	MS0747	1	123	3486	73	19.3	41.5	20.3
2800	1996	St. Pauls	Public	Loam	M-080	1	127	3740	78	18.6	39.8	20.6
2800	1996	St. Pauls	Public	Loam	OAC Auburn	1	121	3484	67	19.1	39	21.2
2800	1996	St. Pauls	Public	Loam	OAC Bayfield	1	114	3079	65	18.2	39.7	21.5
2800	1996	St. Pauls	Public	Loam	OAC Dorado	1	123	3294	73	20.2	40.1	21
2800	1996	St. Pauls	Public	Loam	OAC Eclipse	1	122	3519	69	19.3	39	22.5
2800	1996	St. Pauls	Public	Loam	OAC Embro	1	115	3191	62	17.9	39.4	20.9
2800	1996	St. Pauls	Public	Loam	OAC Erin	1	110	3147	62	12.9	37.9	21.1
2800	1996	St. Pauls	Public	Loam	OAC Exeter	1	123	3608	65	20.9	41.8	20.2
2800	1996	St. Pauls	Public	Loam	OAC Libra	1.4	115	2979	80	15.5	38.4	22.3
2800	1996	St. Pauls	Public	Loam	OAC Shire	1.8	131	4029	71	18.8	40.6	20.8
2800	1996	St. Pauls	Public	Loam	PRO 280	1	126	3572	71	18.8	39.7	21.4
2800	1996	St. Pauls	Public	Loam	PRO 285	1.5	128	3905	88	21	39.3	21.1
2800	1996	St. Pauls	Public	Loam	PRO 292	1.6	132	3882	76	20	40.6	20.7
2800	1996	St. Pauls	Public	Loam	PRO 295	1.4	130	3900	81	17.6	40.3	20.4
2800	1996	St. Pauls	Public	Loam	PS 50	1	122	3011	73	20.6	39.6	21.3
2800	1996	St. Pauls	Public	Loam	PS63	1	124	3094	73	15.3	37.5	22.3
2800	1996	St. Pauls	Public	Loam	PS 73	1	125	3557	75	19.8	40.5	20
2800	1996	St. Pauls	Public	Loam	RCAT Bobcat	1	124	3629	73	20.6	39.5	21.3
2800	1996	St. Pauls	Public	Loam	RCAT 9601	1	122	3605	70	20.4	42.4	20.3
2800	1996	St. Pauls	Public	Loam	RS1493	1.3	130	3772	68	21.2	44.3	19.8
2800	1996	St. Pauls	Public	Loam	S 02-30	1	119	2624	59	20	41.7	19.2
2800	1996	St. Pauls	Public	Loam	S08-80	1	123	3625	69	19.7	39.2	21.4
2800	1996	St. Pauls	Public	Loam	S 12-49	1.1	127	3745	71	19.1	39.3	20.9
2800	1996	St. Pauls	Public	Loam	S 14-H4	1	129	3802	73	21	38.9	21
2800	1996	St. Pauls	Public	Loam	S 14-M7	1	132	3601	73	19.5	39.4	21.1
2800	1996	St. Pauls	Public	Loam	S 15-20	1	129	3600	67	21.5	39.7	21.3
2800	1996	St. Pauls	Public	Loam	Secord	1.1	126	3061	72	18.7	43	18.8
2800	1996	St. Pauls	Public	Loam	Sentry	1.1	121	3391	68	18.3	40.9	20
2800	1996	St. Pauls	Public	Loam	Turbo	1	122	3601	68	20.8	40.7	19.9
2800	1996	St. Pauls	Public	Loam	T8508	1.5	131	3710	81	20.1	38.8	20.7
2800	1996	St. Pauls	Public	Loam	T8902	1.1	125	3601	81	18.8	38.9	21.4
2800	1996	St. Pauls	Public	Loam	Zephyr	1.3	123	3510	69	18.3	39.7	21.4
2800	1996	St. Pauls	Public	Loam	9071	1	121	3413	66	15.5	37.7	21.4
2800	1996	St. Pauls	Public	Loam	91B01	1.1	123	3533	68	17.5	37.6	22.7
2800	1996	St. Pauls	Public	Loam	9132	1	126	3754	75	17.5	39.5	21.2
2800	1996	St. Pauls	Public	Loam	9173	1.1	126	3769	87	21.7	39.7	21.4
3100	1996	Dutton	Public	Clay	AG1901	1	115	2861	66	15	40.3	24.4
3100	1996	Dutton	Public	Clay	AG2301	1	118	2806	59	14	40.8	22.4
3100	1996	Dutton	Public	Clay	AP1876	1	111	3077	68	16	42	22.2
3100	1996	Dutton	Public	Clay	Ayr	1	114	3084	66	16	40.3	22.6
3100	1996	Dutton	Public	Clay	A1875	1	113	3077	71	18	42.3	21.4
3100	1996	Dutton	Public	Clay	A1923	1	114	3191	63	16	41.5	22.1
3100	1996	Dutton	Public	Clay	A1931	1	111	2893	68	14	40.9	21.8
3100	1996	Dutton	Public	Clay	A2069	1	115	3368	58	16	42.1	21.7
3100	1996	Dutton	Public	Clay	A2161	1	112	3326	66	15	40.1	22.5
3100	1996	Dutton	Public	Clay	A2349	1	120	2714	57	15	41	21.9
3100	1996	Dutton	Public	Clay	Bailey	1	113	3065	63	14	43.4	20.6
3100	1996	Dutton	Public	Clay	Bell	1	115	2797	67	18	42.7	21.5
3100	1996	Dutton	Public	Clay	Bennett	1	115	3128	74	18	40.3	21.5
3100	1996	Dutton	Public	Clay	Blackjack 21	1	112	2897	76	15	41.2	21.6
3100	1996	Dutton	Public	Clay	Carr	1	110	2766	66	14	40.9	22.2
3100	1996	Dutton	Public	Clay	Conrad 94	1	115	3242	69	17	41.1	21.9
3100	1996	Dutton	Public	Clay	Crusher	1	110	3076	74	15	41	22.1
3100	1996	Dutton	Public	Clay	CX173	1	112	2909	69	13	40.7	22.7
3100	1996	Dutton	Public	Clay	CX205	1	114	2907	70	15	41.1	22.5
3100	1996	Dutton	Public	Clay	CX228	1	115	3196	71	15	40.1	21.8
3100	1996	Dutton	Public	Clay	CX229	1	117	3421	61	16	40.7	22
3100	1996	Dutton	Public	Clay	CX232	1	118	3191	57	17	41.2	21.6
3100	1996	Dutton	Public	Clay	CX235C	1	121	3215	69	17	41.4	22.4
3100	1996	Dutton	Public	Clay	DB1926	1	113	2896	70	17	40.6	23.7
3100	1996	Dutton	Public	Clay	DKB15-15	1	109	2964	68	15	40.8	22.9
3100	1996	Dutton	Public	Clay	HS 3078	1	111	3078	62	14	39.8	23.6
3100	1996	Dutton	Public	Clay	HS 3168	1	117	3244	64	17	41.8	22.1
3100	1996	Dutton	Public	Clay	HS 3268	1	120	3219	64	18	43.6	21.2
3100	1996	Dutton	Public	Clay	J-212	1	115	2964	64	14	41.1	21.8
3100	1996	Dutton	Public	Clay	Kenwood 94	1	116	3031	68	15	41.3	22.1
3100	1996	Dutton	Public	Clay	MS1855	1	111	2778	57	16	40.9	22
3100	1996	Dutton	Public	Clay	M-210	1	112	3141	63	16	39.7	22.9
3100	1996	Dutton	Public	Clay	Nemecys 19	1	116	3128	63	16	46.6	20.5
3100	1996	Dutton	Public	Clay	OAC Bright	1	111	2939	68	14	40.1	23
3100	1996	Dutton	Public	Clay	OAC Glencoe	1	113	3018	85	17	38.2	24.1
3100	1996	Dutton	Public	Clay	OAC Inwood	2	111	3404	84	13	41.2	23.2
3100	1996	Dutton	Public	Clay	OAC Lucan	1	108	3204	67	16	43.6	21.8
3100	1996	Dutton	Public	Clay	OAC Shire	1	112	3181	63	15	41	23.3
3100	1996	Dutton	Public	Clay	PRO 295	1	111	3135	77	15	41.9	21.2
3100	1996	Dutton	Public	Clay	PRO 305	1	114	3056	64	17	41.1	22.2
3100	1996	Dutton	Public	Clay	PRO 315	1	118	3248	66	18	41.5	21.8
3100	1996	Dutton	Public	Clay	PS 84 SCN	1	116	2969	52	15	41.4	22.4
3100	1996	Dutton	Public	Clay	PS 73	1	109	2874	64	17	40	22.5
3100	1996	Dutton	Public	Clay	PS77	1	110	3040	58	15	40	23.8
3100	1996	Dutton	Public	Clay	PS83	1	118	2686	65	16	41.9	21.5
3100	1996	Dutton	Public	Clay	PS85	1	114	3459	65	17	42.9	21.8
3100	1996	Dutton	Public	Clay	RCAT Angora	1	117	3284	62	15	39.2	22.9
3100	1996	Dutton	Public	Clay	RCAT Bobcat	1	104	2823	57	13	40.3	23.4
3100	1996	Dutton	Public	Clay	RCAT Legacy	1	113	3438	64	17	40.4	22.9
3100	1996	Dutton	Public	Clay	RS2595	1	119	3193	66	16	41.3	22
3100	1996	Dutton	Public	Clay	S 15-20	1	109	2996	57	18	42.5	23
3100	1996	Dutton	Public	Clay	S 18-11	1	113	3129	61	18	44.3	20.3
3100	1996	Dutton	Public	Clay	S 19-90	1	111	3174	67	17	41.6	22.2
3100	1996	Dutton	Public	Clay	S 20-20	1	112	2871	64	17	40	22.9
3100	1996	Dutton	Public	Clay	S 20-91	1	112	3139	64	18	41.6	22.5
3100	1996	Dutton	Public	Clay	S 24-12	1	116	3323	65	17	40.9	22.3
3100	1996	Dutton	Public	Clay	S 24-92	1	117	3258	64	16	40.7	23.1
3100	1996	Dutton	Public	Clay	Sapphire	1	112	3338	67	15	39.3	23.1
3100	1996	Dutton	Public	Clay	Spitfire	1	111	2952	68	14	40.8	22.7
3100	1996	Dutton	Public	Clay	Squire	1	107	2869	58	16	40.5	23
3100	1996	Dutton	Public	Clay	Starburst	1	117	3290	62	16	40.5	22.1
3100	1996	Dutton	Public	Clay	Sterling	1	114	2259	54	15	41.4	23
3100	1996	Dutton	Public	Clay	Stine 2500	1	114	3192	60	16	42.4	22
3100	1996	Dutton	Public	Clay	S20-B9	1	114	2598	59	16	41.7	22.2
3100	1996	Dutton	Public	Clay	Telstar	1	106	2777	67	15	40.9	22.7
3100	1996	Dutton	Public	Clay	Tornado	1	114	3171	60	18	43.4	20.9
3100	1996	Dutton	Public	Clay	TS205	1	114	2829	67	14	40.6	22.3
3100	1996	Dutton	Public	Clay	TS210	1	115	3254	61	16	42.6	21.6
3100	1996	Dutton	Public	Clay	T8508	1	110	2865	65	16	39.6	22.9
3100	1996	Dutton	Public	Clay	T9103	1	113	3038	71	15	38.7	23.3
3100	1996	Dutton	Public	Clay	Westag 97	1	113	3255	61	17	39.3	23.4
3100	1996	Dutton	Public	Clay	140	1	108	2937	74	15	41.7	21.6
3100	1996	Dutton	Public	Clay	200	1	116	3060	59	14	40.8	23
3100	1996	Dutton	Public	Clay	3001s	1	114	3036	74	15	38.9	23
3100	1996	Dutton	Public	Clay	3101R	1	120	3169	65	16	42.5	21.5
3100	1996	Dutton	Public	Clay	9163	1	110	3088	63	14	39.7	22.2
3100	1996	Dutton	Public	Clay	9242	1	118	3241	85	16	41.6	20.9
3100	1996	Dutton	Public	Clay	9294	1	121	2881	61	14	40.5	21.8
3100	1996	Inwood	Public	Clay	AG1901	0	120	2490	65	12.8	41.2	22.8
3100	1996	Inwood	Public	Clay	AG2301	0	122	2474	54	13.1	42.4	20.9
3100	1996	Inwood	Public	Clay	AP1876	0	116	2458	64	14.8	41.6	22.2
3100	1996	Inwood	Public	Clay	Ayr	0	119	2463	62	16.4	40.9	21.6
3100	1996	Inwood	Public	Clay	A1875	0	116	2362	59	16.1	42.3	20.8
3100	1996	Inwood	Public	Clay	A1923	0	120	2671	62	14.2	42.4	21.1
3100	1996	Inwood	Public	Clay	A1931	0	114	2576	63	13.5	41.6	21.5
3100	1996	Inwood	Public	Clay	A2069	0	121	2651	57	14.2	43	20.4
3100	1996	Inwood	Public	Clay	A2161	0	117	2505	62	13	41.1	21.2
3100	1996	Inwood	Public	Clay	A2349	0	121	2286	61	13.8	42	21
3100	1996	Inwood	Public	Clay	Bailey	0	120	2590	59	13.6	43.5	20.8
3100	1996	Inwood	Public	Clay	Bell	0	121	2571	57	17.1	42.7	21.1
3100	1996	Inwood	Public	Clay	Bennett	0	120	2576	64	16.4	41.2	20.5
3100	1996	Inwood	Public	Clay	Blackjack 21	0	118	2551	68	14	42.9	20.5
3100	1996	Inwood	Public	Clay	Carr	0	114	2061	58	12.2	42.3	20.9
3100	1996	Inwood	Public	Clay	Conrad 94	0	120	2473	62	15.9	41	21.3
3100	1996	Inwood	Public	Clay	Crusher	0	116	2660	68	14.1	42.2	21.2
3100	1996	Inwood	Public	Clay	CX173	0	116	2478	60	11.4	41.9	21.3
3100	1996	Inwood	Public	Clay	CX205	0	117	2852	64	14.3	41.7	21.4
3100	1996	Inwood	Public	Clay	CX228	0	121	2722	61	14	40.2	20.9
3100	1996	Inwood	Public	Clay	CX229	0	120	2369	57	14.5	42.5	20.6
3100	1996	Inwood	Public	Clay	CX232	0	121	2638	57	14.1	41.4	21.4
3100	1996	Inwood	Public	Clay	CX235C	0	121	2732	57	16	42.1	21.6
3100	1996	Inwood	Public	Clay	DB1926	0	118	2411	62	16.9	41.1	22.8
3100	1996	Inwood	Public	Clay	DKB15-15	0	114	2511	60	15.1	41.4	21.7
3100	1996	Inwood	Public	Clay	HS 3078	0	114	2449	54	13.2	41.7	21.8
3100	1996	Inwood	Public	Clay	HS 3168	0	121	2564	55	16	42.1	21.3
3100	1996	Inwood	Public	Clay	HS 3268	0	122	2527	57	15.7	44.9	19.8
3100	1996	Inwood	Public	Clay	J-212	0	120	2434	59	12.9	41.6	20.2
3100	1996	Inwood	Public	Clay	Kenwood 94	0	120	2705	67	13.7	41.8	21
3100	1996	Inwood	Public	Clay	MS1855	0	116	2594	56	15.7	42.5	21
3100	1996	Inwood	Public	Clay	M-210	0	117	2784	59	14	41.1	21.4
3100	1996	Inwood	Public	Clay	Nemecys 19	0	121	2572	59	15.9	41.7	19.4
3100	1996	Inwood	Public	Clay	OAC Bright	0	114	2563	62	15	41.1	21.7
3100	1996	Inwood	Public	Clay	OAC Glencoe	0	116	2598	70	14.2	40.2	22.1
3100	1996	Inwood	Public	Clay	OAC Inwood	0	115	2588	67	11.9	42.3	21.9
3100	1996	Inwood	Public	Clay	OAC Lucan	0	113	2437	62	15.4	44.8	20.7
3100	1996	Inwood	Public	Clay	OAC Shire	0	115	2617	57	14.2	42.7	22.4
3100	1996	Inwood	Public	Clay	PRO 295	0	115	2518	63	13.8	43.8	20.7
3100	1996	Inwood	Public	Clay	PRO 305	0	118	2512	60	15	42.2	21.3
3100	1996	Inwood	Public	Clay	PRO 315	0	121	2629	61	16	42.3	20.9
3100	1996	Inwood	Public	Clay	PS 84 SCN	0	120	2488	52	17.5	42.2	21.2
3100	1996	Inwood	Public	Clay	PS 73	0	113	2583	60	14.9	41.5	21.4
3100	1996	Inwood	Public	Clay	PS77	0	113	2577	60	14.5	41.8	22.7
3100	1996	Inwood	Public	Clay	PS83	0	121	2524	63	14.4	42.7	20.1
3100	1996	Inwood	Public	Clay	PS85	0	120	2626	61	16.1	42.8	21.1
3100	1996	Inwood	Public	Clay	RCAT Angora	0	120	2538	59	13.4	40.2	21.6
3100	1996	Inwood	Public	Clay	RCAT Bobcat	0	109	2594	57	15.1	41.2	22.6
3100	1996	Inwood	Public	Clay	RCAT Legacy	0	118	2714	61	16.9	41.2	22.2
3100	1996	Inwood	Public	Clay	RS2595	0	122	2671	60	15.9	42.2	21.5
3100	1996	Inwood	Public	Clay	S 15-20	0	113	2451	54	16.5	42.8	21.9
3100	1996	Inwood	Public	Clay	S 18-11	0	118	2582	55	15.1	43.5	20.2
3100	1996	Inwood	Public	Clay	S 19-90	0	115	2365	58	16.1	42.2	21.6
3100	1996	Inwood	Public	Clay	S 20-20	0	114	2360	59	15.1	41.6	21.3
3100	1996	Inwood	Public	Clay	S 20-91	0	119	2482	55	16.9	41.6	22
3100	1996	Inwood	Public	Clay	S 24-12	0	120	2686	59	16.5	41.5	21.3
3100	1996	Inwood	Public	Clay	S 24-92	0	121	2639	58	13.7	42	21.7
3100	1996	Inwood	Public	Clay	Sapphire	0	116	2721	59	14.4	40.8	21.9
3100	1996	Inwood	Public	Clay	Spitfire	0	114	2546	60	13.4	42.3	21.7
3100	1996	Inwood	Public	Clay	Squire	0	111	2438	56	13.9	43.2	21.9
3100	1996	Inwood	Public	Clay	Starburst	0	121	2609	57	14.4	40.8	21.3
3100	1996	Inwood	Public	Clay	Sterling	0	114	2333	55	12.9	41.9	22.1
3100	1996	Inwood	Public	Clay	Stine 2500	0	117	2629	54	14.2	43.5	21
3100	1996	Inwood	Public	Clay	S20-B9	0	120	2017	53	15.3	41.8	21.1
3100	1996	Inwood	Public	Clay	Telstar	0	111	2536	59	13.8	41.7	22.4
3100	1996	Inwood	Public	Clay	Tornado	0	117	2478	56	16.5	44.6	20.1
3100	1996	Inwood	Public	Clay	TS205	0	118	2394	58	12.6	42.5	20.9
3100	1996	Inwood	Public	Clay	TS210	0	120	2598	58	14.8	43.7	20.7
3100	1996	Inwood	Public	Clay	T8508	0	115	2502	51	14.9	39.7	22.2
3100	1996	Inwood	Public	Clay	T9103	0	115	2392	62	12.7	41.7	21.5
3100	1996	Inwood	Public	Clay	Westag 97	0	115	2437	56	14.8	42.1	21.2
3100	1996	Inwood	Public	Clay	140	0	113	2572	58	13.2	42.4	20.9
3100	1996	Inwood	Public	Clay	200	0	121	2654	56	13.4	41.9	21.2
3100	1996	Inwood	Public	Clay	3001s	0	117	2258	59	13.7	40.3	21.5
3100	1996	Inwood	Public	Clay	3101R	0	121	2708	61	14.7	43.1	20.6
3100	1996	Inwood	Public	Clay	9163	0	113	2641	61	12.6	40.7	21.2
3100	1996	Inwood	Public	Clay	9242	0	121	2452	73	16.2	42.7	19.7
3100	1996	Inwood	Public	Clay	9294	0	122	2325	59	13.8	40.3	21.7
3100	1996	Talbotville	Public	Loam	AG1901	1.9	126	3185	95	15	42.1	20.8
3100	1996	Talbotville	Public	Loam	AG2301	1.5	128	2956	83	15	43.4	19.3
3100	1996	Talbotville	Public	Loam	AP1876	2.4	125	3465	92	18	42.7	19.8
3100	1996	Talbotville	Public	Loam	Ayr	1.9	124	2784	90	19	42.2	19.9
3100	1996	Talbotville	Public	Loam	A1875	1.5	125	2841	85	19	42.5	19.6
3100	1996	Talbotville	Public	Loam	A1923	1.4	125	3158	84	20	43.3	19.5
3100	1996	Talbotville	Public	Loam	A1931	1.4	122	3054	88	16	41.7	19.7
3100	1996	Talbotville	Public	Loam	A2069	1.4	125	3176	78	19	42.4	19.7
3100	1996	Talbotville	Public	Loam	A2161	2.4	125	3588	90	16	41.1	19.9
3100	1996	Talbotville	Public	Loam	A2349	2	132	3277	96	16	42.4	19
3100	1996	Talbotville	Public	Loam	Bailey	1.8	128	2813	83	18	42.6	19.2
3100	1996	Talbotville	Public	Loam	Bell	3.8	128	2568	87	20	42	20
3100	1996	Talbotville	Public	Loam	Bennett	1.9	128	3410	99	20	41.9	19.1
3100	1996	Talbotville	Public	Loam	Blackjack 21	1.9	125	3271	101	17	42.8	19.4
3100	1996	Talbotville	Public	Loam	Carr	1.8	127	3058	97	17	41.5	19.6
3100	1996	Talbotville	Public	Loam	Conrad 94	1.8	128	2694	84	17	42.1	19.4
3100	1996	Talbotville	Public	Loam	Crusher	1.4	122	3325	97	15	43.1	19.7
3100	1996	Talbotville	Public	Loam	CX173	1.3	124	2967	92	12	41.3	20.4
3100	1996	Talbotville	Public	Loam	CX205	1.8	125	3260	95	15	41.8	19.7
3100	1996	Talbotville	Public	Loam	CX228	1.3	129	3126	96	15	40.6	19.5
3100	1996	Talbotville	Public	Loam	CX229	2	127	3360	86	17	41.9	19.3
3100	1996	Talbotville	Public	Loam	CX232	1.4	127	2877	80	16	42.4	19.7
